#{"t_start": 1650576003.079192, "env_id": "NewAnt-v2"}
r,l,t
-5.083156,10,724.129961
-23.298628,26,724.191109
-13.139193,27,724.255343
-1.911977,19,724.300543
-40.667155,75,724.477076
9.811954,25,724.536252
1.220361,36,724.621343
-2.551138,14,724.654138
-5.745849,50,724.771024
-10.748771,79,724.956951
-4.4057,11,724.982837
-6.793604,27,725.04616
11.486025,25,725.105086
-26.340479,83,725.29819
-16.937732,22,725.349536
-40.113344,47,725.459265
-5.289643,12,725.487134
21.424137,21,736.69515
8.959445,40,736.788916
21.289915,53,736.911898
-4.996489,15,736.946705
5.901878,17,736.986648
1.311724,26,737.047687
-2.650997,51,737.165455
-420.228323,1000,739.515368
-27.484054,35,739.596606
-9.322395,26,739.657874
-5.733421,91,739.868579
12.25162,127,740.161906
3.326324,24,740.217205
-85.574398,123,740.499378
-58.944792,109,740.749732
-12.991205,19,740.793603
-5.647551,23,740.847098
-75.950907,86,741.046022
-3.710332,13,741.076176
-6.245538,10,741.099405
-72.903397,126,741.39072
19.535525,23,752.590564
0.297754,33,752.668165
3.588268,31,752.739843
-356.292949,1000,755.093026
2.242379,45,755.198323
-10.775465,15,755.233443
-439.265073,1000,768.791758
-36.327718,70,768.954178
-2.748377,21,769.002996
42.099486,113,769.267449
-22.520199,50,769.385488
-45.883017,110,769.64166
17.566397,19,769.686192
4.122889,42,769.785205
6.7935,15,769.820321
-14.588142,25,769.878699
-8.57295,37,769.965835
-11.764897,11,769.991595
-2.501312,12,770.020123
0.489777,37,770.106383
10.688441,30,770.176876
-28.566443,79,770.361948
-6.964897,22,770.413308
4.820747,30,770.483721
-5.509812,30,770.553631
1.203491,57,770.687461
22.506509,60,770.829406
12.582748,13,770.86036
-1.618407,16,770.898503
0.969406,28,770.964604
-44.265967,66,771.119516
-14.01964,36,771.205056
-41.298843,74,771.377266
-83.728302,135,771.690193
-0.669813,15,771.725393
-400.421486,1000,785.327127
-1.328348,15,785.362885
-4.15268,11,785.388688
-56.333555,86,785.590105
68.767971,130,785.894117
-4.941298,76,786.071611
-18.140539,22,786.123845
-379.352854,1000,788.476665
-14.866207,22,788.527782
-379.914387,1000,802.028133
4.07129,29,802.096499
-401.481885,1000,804.431386
-2.812388,14,804.46365
3.519541,68,828.143754
-26.374865,70,828.307371
-83.888892,65,828.45805
-39.305136,72,828.624927
-10.200467,20,828.671625
-8.117388,57,828.803418
-49.862658,93,840.22586
22.867331,112,840.484862
17.366247,42,840.582846
36.310812,180,841.001063
-8.277742,29,841.068496
-1.170107,21,841.117073
18.999087,40,841.210543
40.555594,114,841.475371
10.526723,79,841.659083
-47.800033,50,841.774907
-15.954995,18,841.817025
-51.937186,155,842.17627
20.107306,61,842.317637
-6.447595,13,842.348055
6.382312,104,842.586813
13.877318,58,842.720914
12.540235,48,842.832566
3.956949,14,842.865109
28.93647,162,843.240595
-1.110961,7,843.256874
30.167419,37,843.34367
-8.995917,45,843.448919
-12.898091,20,843.495728
-0.774918,20,843.541956
-5.29912,101,843.778408
-6.985208,91,843.990807
-43.474647,32,844.066489
26.652731,64,844.216087
-71.827964,92,844.4316
-5.465763,55,844.560454
-268.920149,1000,858.11721
-338.827826,1000,860.448069
-4.286855,16,860.485129
-262.914746,1000,874.120906
-15.068892,36,874.205293
-7.315394,51,874.323276
37.348173,54,874.449128
14.414287,25,874.507905
22.059949,27,874.571902
