#{"t_start": 1650938243.5662057, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
235.210551,1000,1740.904669
481.537189,1000,1758.999314
525.250292,994,1761.487878
57.005365,179,1777.898804
363.031972,1000,1780.409256
650.466724,1000,1782.903817
698.568316,1000,1801.377201
178.917,340,1802.221025
142.137969,586,1803.686934
181.726911,788,1821.482123
375.802879,1000,1823.977571
341.455224,1000,1842.368489
428.981858,540,1845.340364
272.289036,1000,1863.409007
46.98618,61,1863.560859
70.0055,284,1864.271133
280.123236,1000,1866.769694
470.577179,436,1867.855147
180.964307,738,1885.705522
319.666538,1000,1888.203499
162.37453,442,1889.303624
230.199113,1000,1907.623884
289.294377,1000,1910.118677
306.637824,1000,1928.559802
433.686362,1000,1931.0648
620.519277,1000,1949.403994
52.656992,134,1949.739945
300.743102,733,1951.567978
91.124067,166,1951.983943
17.711105,95,1952.219911
41.80702,77,1968.099082
570.92267,1000,1997.622488
394.345294,1000,2000.121385
939.028502,1000,2018.385618
49.280107,1000,2020.876464
557.338084,751,2038.841984
147.157161,163,2039.249659
320.730107,519,2040.552236
58.2388,96,2040.793422
795.853004,1000,2059.353849
635.133533,892,2061.582154
136.119617,158,2061.97397
532.949194,1000,2080.645621
598.882023,1000,2083.151765
406.154869,447,2084.263651
646.942709,537,2101.81852
645.483622,1000,2104.320166
88.340417,112,2104.597886
804.874423,1000,2123.414506
596.643849,1000,2127.57552
460.692428,1000,2146.092098
981.367128,1000,2148.594673
680.055556,1000,2167.035693
540.644217,1000,2169.550169
663.486058,1000,2188.055663
162.997427,123,2188.362768
618.797578,1000,2190.87706
703.618138,1000,2209.325347
1069.652524,1000,2211.826263
804.635654,608,2213.343357
78.510405,249,2230.238744
1176.329418,1000,2232.75326
1095.957652,1000,2251.332385
1048.572366,1000,2253.842676
989.276511,755,2281.565358
861.304968,1000,2300.032694
415.742161,1000,2302.541455
663.923731,1000,2320.98636
365.223968,340,2321.837991
877.522219,828,2323.910812
1004.103676,1000,2342.488458
708.336595,1000,2344.983517
1058.65577,963,2363.300596
1031.086901,857,2365.443305
1043.67054,1000,2383.974519
1006.746604,1000,2386.487023
89.069573,68,2386.65722
696.645858,1000,2405.354194
877.934052,763,2407.272512
1364.331993,1000,2427.878991
975.62189,1000,2430.389857
889.629465,1000,2449.337177
1266.299163,1000,2451.840622
370.899328,449,2452.963134
721.709305,1000,2471.720426
676.602055,1000,2474.221571
1067.603122,1000,2493.0488
1045.592492,1000,2495.55512
1298.295486,1000,2514.364356
1028.257216,1000,2516.872133
1381.622987,1000,2535.735788
1044.858604,1000,2538.24162
856.291787,1000,2583.34401
1302.578326,1000,2585.851269
810.962315,564,2587.270801
1612.330136,1000,2606.203071
1141.447416,1000,2608.700904
663.896214,595,2626.477101
1250.829855,1000,2628.984499
1331.720072,1000,2648.011962
1640.344201,1000,2650.51616
322.169069,244,2651.124608
1112.993674,980,2670.027075
1295.078571,1000,2672.516595
912.038303,1000,2691.180681
908.476885,1000,2693.681081
1503.315801,1000,2714.401395
1745.442368,1000,2716.919562
797.43416,1000,2735.477103
464.495869,376,2736.414181
649.755052,1000,2738.942646
783.979061,326,2755.996141
2141.445045,1000,2758.492226
549.765593,399,2759.492501
1089.835859,1000,2778.171922
1499.970183,1000,2780.687314
234.153603,138,2781.032557
1941.998049,1000,2799.558451
1697.083026,1000,2802.053729
1398.549934,1000,2820.675484
947.693252,1000,2823.195018
1834.799971,1000,2865.827246
1205.890067,1000,2868.360715
1802.092628,1000,2887.061551
1130.257358,1000,2889.582829
201.136347,200,2890.081222
1492.913881,1000,2908.711006
772.046553,551,2910.088537
1202.467001,1000,2928.693396
1659.669448,697,2930.429492
2193.181869,1000,2932.938407
1069.96805,1000,2951.664814
1570.406199,1000,2954.173888
1441.368196,1000,2972.615879
758.372454,540,2973.968454
1562.484987,1000,2992.738457
1803.720519,1000,2996.875904
1039.916551,1000,3015.763255
1392.284861,1000,3018.277552
1316.657538,1000,3037.224943
1683.963817,1000,3039.738394
700.389902,1000,3058.597315
1905.194351,1000,3061.112148
986.006788,1000,3079.951044
58.389406,44,3080.060773
558.904433,317,3080.850719
693.637184,1000,3083.374645
991.950727,1000,3102.198773
684.283508,365,3103.120273
1084.425018,1000,3105.638294
595.05153,358,3122.916657
2461.45265,1000,3152.329064
1643.217817,1000,3154.836242
141.421205,112,3171.824413
1347.249686,1000,3174.361688
328.416298,230,3174.941783
1915.718943,1000,3194.009467
1839.042577,1000,3196.506099
145.770163,95,3196.743319
162.789126,97,3196.985382
402.463592,507,3198.26697
1951.954721,1000,3217.237359
1142.934979,1000,3219.756633
2426.441649,1000,3238.669531
1563.326206,1000,3241.170902
1704.518114,1000,3260.047854
969.880795,1000,3262.564362
1446.554016,1000,3281.441453
1414.279789,864,3285.251292
1953.745024,864,3303.940296
1789.798907,1000,3306.473557
1471.256143,1000,3325.307551
1462.917364,1000,3327.820701
934.425905,1000,3346.770478
1796.414613,1000,3349.27962
1601.037489,1000,3367.915276
1177.967503,1000,3370.456169
1886.993906,1000,3389.277062
1638.304416,1000,3391.821514
7.699734,15,3391.859082
2217.271893,1000,3410.646451
978.189498,1000,3437.369505
2202.632006,953,3456.053316
1459.626496,1000,3458.59359
1836.548477,1000,3477.056946
921.590709,535,3478.393621
2141.951197,1000,3480.88089
1648.13623,1000,3499.811249
1246.869396,1000,3502.33075
377.373355,301,3503.081888
1882.976981,1000,3521.598369
587.319884,257,3522.233663
2550.836437,1000,3540.88148
2327.242878,992,3543.391651
919.280787,1000,3545.912445
1593.470917,1000,3564.660712
962.664159,1000,3568.810743
1316.240871,1000,3587.788141
2219.795107,1000,3590.308204
1070.291466,593,3607.91121
928.618441,1000,3610.429415
2166.609309,1000,3629.139162
1501.717055,1000,3631.680677
2249.477103,1000,3650.503674
1955.732967,1000,3653.019062
2523.097962,1000,3671.871667
349.282506,149,3672.243994
1401.634566,1000,3674.764414
2039.239752,1000,3693.510606
1064.69733,1000,3719.654733
1185.524666,1000,3738.329811
1549.162316,1000,3740.827933
1070.071961,1000,3759.662433
1934.240378,1000,3762.16052
286.967551,178,3762.607868
1847.197362,1000,3781.471195
731.340473,1000,3783.996646
1474.895184,1000,3802.708324
1888.971788,1000,3805.214274
1645.333948,893,3823.441098
1399.072553,1000,3825.952929
2665.129145,1000,3844.520567
2143.630347,1000,3847.020678
1669.197382,849,3866.943233
1801.438371,1000,3869.453837
1552.98684,1000,3871.970433
1263.765121,1000,3890.942007
2155.06212,1000,3893.447796
2685.897675,1000,3912.390562
2267.479149,1000,3914.889575
2218.469551,1000,3933.46918
2663.057533,960,3935.866849
1262.08084,1000,3954.73248
2031.774185,1000,3957.238266
2472.93816,1000,3975.96525
1627.59372,671,3977.638925
902.058078,302,3978.387842
1893.928131,1000,4024.058948
325.55352,156,4024.446657
1565.540309,1000,4026.951386
2913.260639,1000,4045.596993
1439.192763,1000,4048.111662
1178.050241,1000,4066.833073
1326.23127,1000,4069.340687
1602.253015,1000,4087.906963
2587.78784,984,4090.358158
89.515311,102,4090.611246
896.567342,1000,4109.568408
1960.752195,1000,4112.094952
1947.437559,938,4130.645175
1875.404615,1000,4133.197033
1994.906321,1000,4153.515197
1257.550698,1000,4156.027183
1213.124554,1000,4175.134055
1647.065703,679,4176.830009
2008.621998,1000,4195.654231
946.35872,1000,4198.189044
2218.714084,1000,4216.936649
3051.937646,1000,4219.432367
560.294495,222,4219.988636
1790.722653,1000,4239.028893
2891.073946,1000,4241.53363
1797.909378,1000,4260.369851
17.281493,20,4260.42142
1832.398364,1000,4262.940889
1839.067204,1000,4281.700542
2164.696512,1000,4308.466867
2797.459382,1000,4326.891749
2266.699283,1000,4329.396305
1497.158984,1000,4347.967293
1918.736432,1000,4350.493738
1192.055306,1000,4369.103076
503.739289,161,4369.50054
2952.178135,1000,4372.004382
2503.880113,1000,4390.805068
1194.212606,1000,4393.34618
2351.224352,1000,4411.705869
650.738577,552,4413.108834
1526.045036,1000,4415.636555
1357.73359,1000,4436.088314
3242.510713,1000,4438.573792
1858.155467,1000,4457.071468
2069.270214,1000,4459.557058
1085.403168,1000,4478.419942
2411.882027,1000,4480.966978
2937.448131,1000,4499.705574
2432.490508,1000,4502.223005
2052.275424,1000,4521.144044
1581.928802,669,4522.81601
2297.217206,1000,4541.595566
1825.177593,1000,4544.079976
3226.784187,1000,4546.635882
984.408551,445,4563.914629
3108.101636,1000,4592.858674
1732.221794,1000,4611.119696
2330.474673,1000,4613.62394
1824.00449,1000,4632.450547
2872.82054,1000,4635.002387
1927.80575,1000,4653.855036
1143.054656,1000,4656.408256
1609.954135,1000,4675.164405
1771.0819,1000,4677.661014
1753.970897,1000,4696.308893
966.141885,324,4697.112968
1574.596937,1000,4699.63449
2592.267831,1000,4718.397186
1834.929954,1000,4722.54558
2957.178278,1000,4741.311592
1136.493466,1000,4743.882701
755.779758,337,4744.739837
1507.323243,1000,4763.514284
2420.826514,1000,4766.016854
2429.806647,1000,4784.78002
1777.1131,1000,4787.286321
3092.763363,1000,4806.096501
2058.817559,1000,4808.588813
2485.665688,1000,4827.219384
1808.648939,1000,4829.730001
1863.515012,1000,4848.582712
3265.267611,1000,4875.20155
2506.131403,1000,4894.045842
1963.347574,1000,4896.547284
